"","Top","Age","IIa_5Me","IIa_6Me","IIb_5Me","IIb_6Me","IIc_5Me","IIc_6Me","IIIa_5Me","IIIa_6Me","IIIb_5Me","IIIb_6Me","IIIc_5Me","IIIc_6Me","C46","GDGT0","GDGT1","H.GDGT0","OH.GDGT0","GDGT2","H.GDGT1","OH.GDGT1","X2OH.GDGT1","GDGT3","H.GDGT2","OH.GDGT2","GDGT4","Crenarch","Crenarch.p","IIIa_7Me","IIIa_8Me","IIIb_7Me","IIIb_8Me","IIIc_7Me","IIa_7Me","IIa_8Me","IIb_7Me","IIb_8Me","H.1034","H.1034p","H.1034pp","IIc_7Me","H.1032","H.1020","H.1020p","OH.Ia","H.1048","H.1048p","H.1048pp","OH.IIIa","H.1046","OH.IIIb","OH.IIa","OH.IIb","OH.Ib","All_isoGDGT","All_brGDGT","All_H.brGDGT","All_H.isoGDGT","All_OH.isoGDGT","All_OH.brGDGT","All_GDGT","Ic","Ib","Ia","IIc","IIb","IIa","IIIc","IIIb","IIIa","I","II","III","f.IIIa_5Me","f.IIIa_6Me","f.IIIa_7Me","f.IIIb_5Me","f.IIIb_6Me","f.IIIb_7Me","f.IIIc_5Me","f.IIIc_6Me","f.IIIc_7Me","f.IIa_5Me","f.IIa_6Me","f.IIa_7Me","f.IIb_5Me","f.IIb_6Me","f.IIb_7Me","f.IIc_5Me","f.IIc_6Me","f.IIc_7Me","f.Ia","f.Ib","f.Ic","f.HbrGDGT","f.HisoGDGT","BIT","GDGT0.Crenar","IIIa.IIa","Ib.Ia","TEX86","MI","MBT","MBTp","MBTp5Me","MBTp6Me","MBTm","CBT","CBTp","CBT5Me","CBT6Me","Rib","Index1","Index2","IBT","DC","IR6Me","IR.IIap","IR.IIIap","IR","CI","IR7Me","IR6_7Me","IRp6_7Me","pCren","pCren.p","MAAT_MBTp_DJ","MAAT_DJ_5Me","MAAT_soil_Naaf","MAAT_soil5Me_Naaf","MAAT_bog5Me_Naaf","MAAT_Ding","MAAT_Wang","MCQT_Ding","MAAT_Chen_Tjk","MAAT_mr_DJ","MAAT_mrs_DJ","MAAT_mr_Yang","MAAT_mr_Tibet","MAAT_LSun","MAF_MSosa","TsumL_mr_Pears1","TsumL_mr_Pears2","TgrowL_mr_Dang","LST_TEX86","MAF_meth_Raberg","MAF_full_Raberg","DeltaMBT"
"NRX2018_75",299,4659,3.00000001,3.32000001,1.10000001,1.96000001,0.21000001,0.12000001,4.40000001,3.49000001,0.13000001,0.24000001,0.04000001,0.07000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.57000015,0,0,0,0,20.57000015,0.30000001,1.01000001,1.18000001,0.33000002,3.06000002,6.32000002,0.11000002,0.37000002,7.89000002,2.49000003,9.71000006,8.37000006,0.21390374224183,0.169664559287813,0,0.0063198837652901,0.0116674773091822,0,0.00194457995665109,0.00340301455953076,0,0.145843460774112,0.161400096538162,0,0.0534759359250661,0.09528439454095,0,0.0102090427063026,0.00583373889766355,0,0.0573650948660785,0.0491006321164271,0.0145843465149416,0,NA,1,NA,1.24841772073286,0.855932204610744,NA,NA,0.121050073497447,0.123942260645413,0.222321429860491,0.218804922204188,0.436902484768525,0.26546685270247,-0.0442363191216946,0.296893824438771,0.180456063463787,0,-0.0884219023524212,0.000796872024583927,0.0360846077164989,0.335453101205386,0.508849557463388,0.525316455616087,0.44233206605239,0.479239971909247,0.137529138213768,0,0.254424778731694,0.254424778731694,NA,NA,3.1470130251848,-1.57799103088756,-6.35491959128175,-5.8094553067534,-11.4492677898796,-0.410374372384055,-8.1630971619974,-7.87671712548387,5.36857145332143,5.7532280359998,3.86992709032139,14.8806514600828,17.2568935707519,10.959812692094,7.33571432868303,29.3464269126415,19.5816237653746,-6.35210017455931,NA,5.26189227879001,7.03693171754016,0.0035165076563034
"NRX2018_76",303,4719,4.28000001,2.90000001,0.74000001,0.94000001,0.15000001,0.07000001,4.87000001,1.90000001,0.10000001,0.13000001,0.02000001,0.05000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.91000015,0,0,0,0,18.91000015,0.18000001,0.77000001,1.81000001,0.22000002,1.68000002,7.18000002,0.07000002,0.23000002,6.77000002,2.76000003,9.08000006,7.07000006,0.257535693885227,0.10047593838861,0,0.00528820778459909,0.0068746699613326,0,0.0010576419799764,0.00264410415670991,0,0.226335271076135,0.153358010946393,0,0.0391327342215806,0.0497091487331374,0,0.00793231141248828,0.00370174560786558,0,0.0957165518584092,0.0407191963983142,0.00951877358922179,0,NA,1,NA,0.942896936092209,0.42541436781539,NA,NA,0.145954521845945,0.148307362368952,0.215625001164551,0.322053676482642,0.501507536167268,0.564593603500063,0.249525386376705,0.605640341013716,0.440024793501413,0,-0.177620465593676,0.0404985238145637,0.280179855830578,0.198684212112188,0.370897833776611,0.403899721716157,0.280649926792762,0.344086021952442,0.165145985861827,0,0.185448916888305,0.185448916888305,NA,NA,2.20628250159214,-1.78859371337488,-6.62284370340632,-6.07121870447771,-11.7986874392337,-0.767429242742208,-10.6276534643533,-7.73732820405811,5.24000002235938,3.71563728218691,3.04597040568506,13.2087255835373,16.4296616009757,9.03090614512512,7.11250003881836,23.224325886375,16.8990481891138,-6.95767321522205,NA,5.46018405965371,6.77441062909346,-0.106428675318091
"NRX2018_77",307,4776,3.27000001,3.42000001,1.16000001,1.75000001,0.16000001,0.12000001,5.14000001,2.91000001,0.13000001,0.23000001,0.03000001,0.08000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.92000015,0,0,0,0,20.92000015,0.24000001,1.03000001,1.25000001,0.28000002,2.91000002,6.69000002,0.11000002,0.36000002,8.05000002,2.52000003,9.88000006,8.52000006,0.245697895465837,0.139101337912753,0,0.0062141495730343,0.0109942642615134,0,0.0014340348845552,0.00382409222879475,0,0.156309750791278,0.163479922823997,0,0.055449330864369,0.0836520075263957,0,0.00764818397957803,0.00573613810418639,0,0.0597514340840002,0.0492351817693462,0.0114722757303613,0,NA,1,NA,1.20328848967627,0.824000001408,NA,NA,0.120458891583708,0.123227384667237,0.205714286987755,0.235074628129177,0.520628682037664,0.304324278935622,0.0429690712675649,0.314694317926761,0.225272083383549,0,-0.121984340383397,0.0169300370541305,0.123392285441184,0.326378540528295,0.462500000244565,0.511210762298324,0.361490683573936,0.429443690829189,0.12939958655466,0,0.231250000122283,0.231250000122283,NA,NA,2.90453026311936,-2.1002856742351,-7.01937137761992,-6.45862852164865,-12.3158285049789,-0.556777394014927,-9.09042732479327,-7.97653794715493,5.0497143101649,5.39112814315635,3.71621416209216,14.1605162830747,16.6792161011959,10.1078743565762,6.78214289959184,27.2072658658657,18.8174474650279,-6.55844648947099,NA,5.19477854730784,7.06692469947196,-0.0293603411414217
"NRX2018_78",311,4833,4.67000001,3.70000001,1.37000001,1.66000001,0.15000001,0.10000001,7.01000001,3.51000001,0.16000001,0.25000001,0.03000001,0.09000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.54000015,0,0,0,0,25.54000015,0.19000001,1.02000001,1.63000001,0.25000002,3.03000002,8.37000002,0.12000002,0.41000002,10.52000002,2.84000003,11.65000006,11.05000006,0.274471416164028,0.137431479615712,0,0.00626468320518001,0.00978856728785102,0,0.00117462841909968,0.00352388447421368,0,0.182850430014582,0.144870790456906,0,0.0536413469833124,0.0649960845830301,0,0.00587314052932768,0.00391542715006601,0,0.063821456555473,0.0399373533284807,0.00743931123273701,0,NA,1,NA,1.25686977238502,0.625766873461553,NA,NA,0.111198121116691,0.113554578868812,0.177057357706109,0.240474175543337,0.565593085553545,0.392544974871219,0.146454447964638,0.420942646249893,0.298592413386403,0,-0.189005393209625,0.00539856243915819,0.209507577595906,0.275028769735196,0.410132159065381,0.442054958322449,0.333650190430323,0.381683430636986,0.122464313022244,0,0.20506607953269,0.20506607953269,NA,NA,2.10446193741337,-3.00154610014288,-8.16593511817859,-7.57882788726821,-13.8111470748952,-1.09615767932571,-10.9422190143819,-8.44721835441315,4.49950126795729,4.32211436629534,3.29093971553481,13.2374706648543,16.1621065354183,8.51938876556881,5.82691192353696,24.5981598396741,16.9969851699864,-7.29039547572203,NA,4.93331488383302,5.96281736821247,-0.063416817837228
"NRX2018_79",315,4891,4.86000001,4.34000001,1.63000001,1.79000001,0.15000001,0.12000001,6.72000001,4.25000001,0.17000001,0.27000001,0.03000001,0.11000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.93000015,0,0,0,0,27.93000015,0.19000001,1.36000001,1.94000001,0.27000002,3.42000002,9.20000002,0.14000002,0.44000002,10.97000002,3.49000003,12.89000006,11.55000006,0.240601502825269,0.152166129150558,0,0.00608664550973875,0.00966702501073922,0,0.00107411420833809,0.00393841780913847,0,0.174006444106661,0.155388470701458,0,0.0583601862243456,0.0640887934259463,0,0.00537056960953865,0.00429645575923851,0,0.069459362677447,0.0486931615716443,0.00680272140993884,0,NA,1,NA,1.19239130392958,0.701030929376129,NA,NA,0.12495524565903,0.127605119413654,0.207121662641038,0.249463903683883,0.47462277004691,0.367457292669448,0.0868290689443493,0.356837722754164,0.299649088573274,0,-0.126643085166614,-0.00220035590532846,0.129715395299089,0.305413688231201,0.445171849696374,0.471739130496219,0.387420237215278,0.425880019978423,0.143491124681603,0,0.222585924848187,0.222585924848187,NA,NA,2.6822758523875,-2.05602370993937,-6.96306227773209,-6.40361420736184,-12.2423916433907,-0.65200095476899,-9.21914844315353,-7.97053964339453,5.07673592270792,4.87633730154133,3.55791622967105,13.9540279510525,16.7661976664508,9.80855145660175,6.82905542136792,26.6204798425323,18.6563910129804,-5.96331903505199,NA,5.32201555364987,7.26890718861748,-0.0423422410428456
"NRX2018_80",319,4952,4.05000001,3.75000001,1.20000001,1.65000001,0.13000001,0.11000001,6.14000001,4.19000001,0.15000001,0.31000001,0.03000001,0.12000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.42000015,0,0,0,0,24.42000015,0.14000001,1.01000001,1.44000001,0.24000002,2.85000002,7.80000002,0.15000002,0.46000002,10.33000002,2.59000003,10.89000006,10.94000006,0.251433250298322,0.171580670936237,0,0.00614250651427617,0.012694513026037,0,0.00122850163045556,0.00491400529332102,0,0.165847665238446,0.153562653028894,0,0.0491400492477065,0.0675675675620338,0,0.00532350570030607,0.00450450488633597,0,0.0589680590153477,0.0413595415149905,0.00573300610729112,0,NA,1,NA,1.32435897352728,0.701388890962577,NA,NA,0.106060606637629,0.108777825200942,0.183557761669097,0.210740440622308,0.512155590267909,0.379084664583053,0.0540092692913107,0.395180068416844,0.290285719625601,0,-0.143409252924698,-0.0197721523328883,0.108353681337783,0.287012988119413,0.46404031169561,0.48076923081854,0.405614714606748,0.437948152370771,0.123817713352147,0,0.232020155847805,0.232020155847805,NA,NA,2.0327025330433,-2.7971083955069,-7.90585395561943,-7.324727096355,-13.4719559961065,-1.18509106213726,-9.68239765830942,-8.57728989905267,4.62430902404666,4.70353811867196,3.52315726043925,13.9562653838067,16.5729648178933,8.84307221764818,6.04359205563656,26.5629402952727,17.8128174086436,-6.67665440384938,NA,4.76305197736059,6.52018520116535,-0.0271826789532114
"NRX2018_81",323,5011,2.71000001,2.62000001,0.88000001,1.14000001,0.10000001,0.08000001,4.24000001,2.25000001,0.11000001,0.16000001,0.02000001,0.06000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.20000015,0,0,0,0,16.20000015,0.13000001,0.78000001,0.92000001,0.18000002,2.02000002,5.33000002,0.08000002,0.27000002,6.49000002,1.83000003,7.53000006,6.84000006,0.261728393255601,0.138888888220165,0,0.00679012401120255,0.00987654373571101,0,0.00123456850708733,0.0037037042866941,0,0.167283949685642,0.161728394181527,0,0.0543209877686328,0.0703703703360768,0,0.00617284006630086,0.00493827217649748,0,0.0567901235482396,0.0481481483196159,0.00802469190100594,0,NA,1,NA,1.21763602169743,0.847826088610586,NA,NA,0.112962963768861,0.115457414340674,0.187500001728996,0.231060607806283,0.553164554457619,0.348721983433314,0.0870888619341666,0.339798534156401,0.265702031251979,0,-0.148436889098226,0.00376015026506751,0.154455842841698,0.313799623336109,0.439109255901662,0.491557223296221,0.346687211566449,0.412013536676773,0.116899619630624,0,0.219554627950831,0.219554627950831,NA,NA,2.411926198494,-2.67312494562308,-7.74812493082287,-7.17062493241355,-13.266249909781,-0.902341211252232,-9.82131124578399,-8.30079762185365,4.70000003319672,4.87987659453818,3.45719137714946,13.7453086854447,16.4124198072245,9.16353551272759,6.1750000576332,26.0043828453298,18.2504938921868,-6.79104941511374,NA,4.78747617759015,6.98318111688569,-0.0435606060772867
"NRX2018_82",327,5073,7.09000001,5.61000001,1.88000001,1.92000001,0.24000001,0.17000001,11.94000001,4.69000001,0.27000001,0.34000001,0.06000001,0.17000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.31000015,0,0,0,0,38.31000015,0.25000001,1.55000001,2.13000001,0.41000002,3.80000002,12.70000002,0.23000002,0.61000002,16.63000002,3.93000003,16.91000006,17.47000006,0.311667970849642,0.122422343817193,0,0.00704776844016796,0.00887496759772265,0,0.0015661709675039,0.00443748392937555,0,0.18506917207621,0.146436961316483,0,0.0490733490639258,0.0501174628682428,0,0.00626468308693024,0.00443748392937555,0,0.0555990603409068,0.0404594101783108,0.00652571153800948,0,NA,1,NA,1.30944881841032,0.727699531794838,NA,NA,0.102584182057227,0.104883907618435,0.156698565352117,0.240808824334766,0.675660791254985,0.442787367450403,0.206589908841267,0.4294367994206,0.348411484511089,0,-0.230789888728399,-0.000549623418792422,0.266601563194989,0.271146245782937,0.375218150522799,0.441732283556327,0.282020445241106,0.35117627023365,0.100661626038759,0,0.187609075261399,0.187609075261399,NA,NA,1.55079676272771,-3.64183011967591,-8.98049040026179,-8.37465308038574,-14.8734688599265,-1.49064290933194,-12.0967246255657,-8.81820898064211,4.10861245476065,4.10014881097566,3.10203081083517,12.6537457809433,15.5215270428262,7.46041253165035,5.14828551173724,22.6976769143918,16.2590446711601,-8.02338554789852,NA,4.32365535456937,6.00772654719274,-0.0841102589826488
"NRX2018_83",331,5137,4.71000001,4.51000001,1.55000001,2.14000001,0.27000001,0.16000001,6.28000001,3.29000001,0.19000001,0.33000001,0.05000001,0.13000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.38000015,0,0,0,0,27.38000015,0.31000001,1.62000001,1.84000001,0.43000002,3.69000002,9.22000002,0.18000002,0.52000002,9.57000002,3.77000003,13.34000006,10.27000006,0.229364498743438,0.120160700948718,0,0.00693937213144975,0.0120525934328748,0,0.00182615083002474,0.00474799157369617,0,0.172023374148886,0.164718772289707,0,0.0566106647738641,0.078159240258441,0,0.00986121287512119,0.00584368185257296,0,0.0672023374696731,0.0591672754245766,0.0113221332469569,0,NA,1,NA,1.03796095436451,0.880434783258507,NA,NA,0.137691746141207,0.141304348367936,0.227382389269194,0.271809661930305,0.471438900041251,0.318660604611583,0.071997110507387,0.315182036360093,0.227585879422094,0,-0.108685450057281,0.0353232110888923,0.148903089409779,0.326131687958306,0.447268107002449,0.489154013038711,0.343782654453955,0.415114422745898,0.14341387417752,0,0.223634053501225,0.223634053501225,NA,NA,3.38362917125833,-1.41882385748386,-6.15243060533956,-5.61162240346721,-11.1851869279335,-0.154623993409894,-8.72297898508268,-7.47552765361234,5.46574187396852,5.32120528726513,3.55471513130726,14.3218042592304,17.0020672311392,10.8556944795511,7.50441297563979,27.3424032831863,19.9380570051239,-5.81489776009004,NA,5.08813748798275,7.93088607923564,-0.0444272726611108
"NRX2018_84",335,5196,4.72000001,4.06000001,1.32000001,1.47000001,0.28000001,0.10000001,6.57000001,2.51000001,0.15000001,0.20000001,0.05000001,0.07000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.78000015,0,0,0,0,24.78000015,0.24000001,1.20000001,1.84000001,0.38000002,2.79000002,8.78000002,0.12000002,0.35000002,9.08000002,3.28000003,11.95000006,9.55000006,0.265133170711462,0.101291363793636,0,0.00605326913204236,0.00807102537487273,0,0.00201775664638162,0.00282485914351377,0,0.190476189726738,0.163841807321377,0,0.053268765214273,0.0593220339427641,0,0.0112994353634013,0.00403551288921199,0,0.0742534301397089,0.0484261502314801,0.00968523036913702,0,NA,1,NA,1.03416856484244,0.652173914933837,NA,NA,0.132364810740326,0.134923900253327,0.202844775250517,0.287215412425124,0.549959381031979,0.425151619020151,0.181248616102438,0.415503296471403,0.344340748496611,0,-0.162506786786076,0.0347621070580814,0.235128571812478,0.277533040627608,0.391162791305138,0.462414578673315,0.276431718554115,0.367861142513189,0.140137091073563,0,0.195581395652569,0.195581395652569,NA,NA,2.58203122800887,-2.19053181837123,-7.1341805422268,-6.57079773545728,-12.465559627428,-0.652744803345785,-10.2100625188993,-7.86333493292547,4.99461968480993,4.57952384489796,3.33464085263131,13.3974980127674,16.322348704219,9.32243439146832,6.68649250835058,24.5968120381549,17.9296610614024,-7.39394271325297,NA,4.76043626879216,7.25616484359835,-0.0843706371746071
"NRX2018_85",339,5256,11.66000001,7.20000001,2.62000001,1.91000001,0.47000001,0.12000001,16.13000001,3.82000001,0.32000001,0.18000001,0.07000001,0.05000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.68000015,0,0,0,0,50.68000015,0.44000001,2.07000001,3.62000001,0.59000002,4.53000002,18.86000002,0.12000002,0.50000002,19.95000002,6.13000003,23.98000006,20.57000006,0.31827150675334,0.075374901315978,0,0.00631412803971746,0.00355169710866704,0,0.00138121566284171,0.000986582672691646,0,0.230071033454802,0.142067876651338,0,0.0516969219069744,0.0376874507566472,0,0.00927387546584291,0.00236779813821686,0,0.0714285714144774,0.0408445146778477,0.00868192598061782,0,NA,1,NA,1.05779427353362,0.571823205602698,NA,NA,0.120955012072943,0.122453056662608,0.165630911062033,0.319603754308016,0.658429652082157,0.532252369960664,0.359713823226783,0.512950510241034,0.434344187317241,0,-0.277886411944811,0.0293491077804498,0.401706951785967,0.234852278948718,0.298092031969225,0.381760339467911,0.191478697051149,0.283947436450454,0.115249920615807,0,0.149046015984612,0.149046015984612,NA,NA,1.58817381886389,-3.36090784709907,-8.62310724840807,-8.02548768658514,-14.4073790607831,-1.31192647118071,-13.3980015620351,-8.43989650482929,4.28011349239103,3.16792819826975,2.54085241608666,11.895540666568,15.373875316354,7.30136649922347,5.44603036873443,20.3439819049606,15.6214285999958,-8.72935280651336,NA,4.34136596129532,6.06087801327538,-0.153972843245983
"NRX2018_86",343,5313,13.25000001,6.06000001,2.11000001,1.33000001,0.30000001,0.10000001,14.65000001,3.02000001,0.25000001,0.13000001,0.04000001,0.05000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.51000015,0,0,0,0,47.51000015,0.29000001,1.80000001,4.13000001,0.40000002,3.44000002,19.31000002,0.09000002,0.38000002,17.67000002,6.22000003,23.15000006,18.14000006,0.308356134787341,0.0635655651539711,0,0.0052620502885854,0.00273626625109577,0,0.000841928222978547,0.00105241022610268,0,0.278888654349962,0.127552094103708,0,0.0444117028696747,0.0279941066259921,0,0.00631446030420608,0.00210482024172336,0,0.0869290675007501,0.0378867607728265,0.00610397830108195,0,NA,1,NA,0.915069912050678,0.435835352455605,NA,NA,0.130919806574659,0.132227891485011,0.170271010623625,0.371787208844883,0.593092496094548,0.650626318431745,0.464954596187792,0.647873012995089,0.512629844537327,0,-0.313756971626275,0.0379055933577547,0.487518354107239,0.183654298386746,0.258900460860546,0.313827032818408,0.170911149212325,0.245538128993469,0.128941617425281,0,0.129450230430273,0.129450230430273,NA,NA,1.22001341052735,-3.21497671588699,-8.43745686494876,-7.84410619472249,-14.1652586656592,-1.45036694925341,-14.389105126034,-8.38136683007569,4.3692034039736,1.87151549742734,1.90215955678965,11.5062934338046,15.5118438436566,6.81661312997184,5.60070035412084,18.739360201728,14.9487266164742,-8.20827826378148,NA,4.52187325838932,5.69303821126471,-0.201516198221258
"NRX2018_87",347,5370,5.90000001,2.75000001,0.85000001,0.56000001,0.31000001,0.04000001,5.46000001,0.99000001,0.14000001,0.04000001,0.01000001,0.02000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.74000015,0,0,0,0,20.74000015,0.29000001,1.06000001,2.32000001,0.35000002,1.41000002,8.65000002,0.03000002,0.18000002,6.45000002,3.67000003,10.41000006,6.66000006,0.263259400699667,0.0477338477743454,0,0.0067502415133782,0.00192864077679382,0,0.000482160555818511,0.000964320629476948,0,0.284474443940638,0.13259402073823,0,0.0409836067431272,0.0270009646070326,0,0.0149469627655716,0.00192864077679382,0,0.111861137570918,0.0511089682899544,0.0139826426182548,0,NA,1,NA,0.745664740472451,0.456896554065101,NA,NA,0.176952748479127,0.178762786670048,0.226683138612241,0.45817727814327,0.472620049491508,0.647509670227892,0.464913249139407,0.633838446801414,0.495492941142238,0,-0.242451559184293,0.0672983035398099,0.482506727616693,0.188548865987961,0.257762157531842,0.317919075565505,0.153488373167478,0.24768211987369,0.169590643633939,0,0.128881078765921,0.128881078765921,NA,NA,2.68026655657935,-1.44081529064502,-6.18040762412424,-5.6389561116475,-11.2216738272133,-0.236562743423626,-12.418936580262,-6.95608659935189,5.45231626135502,2.75158154053822,2.24384766112936,12.4151880860039,16.3832498014182,8.98972119020496,7.48110462040803,20.423722417138,17.1032787476137,-6.42252654677536,NA,4.84061755424338,7.53163979731955,-0.231494139531029
"NRX2018_88",351,5436,6.94000001,3.23000001,1.06000001,0.65000001,0.20000001,0.04000001,6.98000001,1.26000001,0.13000001,0.06000001,0.03000001,0.02000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.70000015,0,0,0,0,24.70000015,0.28000001,1.21000001,2.61000001,0.24000002,1.71000002,10.17000002,0.05000002,0.19000002,8.24000002,4.10000003,12.12000006,8.48000006,0.282591091806127,0.0510121458440558,0,0.00526315826763264,0.00242915018767723,0,0.00121457529626776,0.000809716999131273,0,0.280971658617581,0.130769230379944,0,0.042914979901326,0.02631578971873,0,0.00809716634758806,0.00161943359340425,0,0.105668015957482,0.0489878543583733,0.01133603272468,0,NA,1,NA,0.810226155732102,0.463601534622216,NA,NA,0.165991903040535,0.16762060554218,0.212655602443678,0.441810344727724,0.520408162038139,0.641147998931504,0.474763084143736,0.623977511473758,0.49689989971196,0,-0.260798592749411,0.0585280475295012,0.49139289296071,0.192047378368706,0.255339807250448,0.317600786986036,0.152912622201668,0.243889191213712,0.157894737160506,0,0.127669903625224,0.127669903625224,NA,NA,2.37092961786596,-1.88198130314634,-6.74164934622845,-6.18729250047664,-11.9536306644889,-0.501640410919585,-12.9258651176662,-7.28054034604687,5.18298756691861,2.59987859002098,2.1986761335465,12.0720648159996,15.976688297263,8.48926777815636,7.01352008145593,19.6488665201486,16.5409312271198,-7.65933604836436,NA,5.50069183216335,7.29053714608135,-0.229154742284046
"NRX2018_89",355,5514,6.15000001,2.86000001,1.00000001,0.70000001,0.44000001,0.06000001,5.36000001,1.08000001,0.15000001,0.05000001,0.07000001,0.01000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.99000015,0,0,0,0,21.99000015,0.33000001,1.27000001,2.46000001,0.50000002,1.70000002,9.01000002,0.08000002,0.20000002,6.44000002,4.06000003,11.21000006,6.72000006,0.243747156591084,0.049113233407595,0,0.00682128280931367,0.00227376123960599,0,0.00318326555354753,0.000454752611722924,0,0.279672576991774,0.130059117348392,0,0.0454752161518289,0.0318326514427059,0,0.0200090953614659,0.00272851339657676,0,0.111869031069561,0.0577535243900396,0.0150068216347875,0,NA,1,NA,0.714761376881773,0.516260164568048,NA,NA,0.184629377094388,0.187010594630531,0.23868312835345,0.463470319355831,0.430888030210045,0.586806965333148,0.438478618737437,0.578977291442963,0.43144540335706,0,-0.222716470058596,0.0722852391316009,0.465579100354316,0.208639706953531,0.265476856003501,0.317425083646115,0.167701864386019,0.255016181864036,0.176091625248193,0,0.132738428001751,0.132738428001751,NA,NA,3.28013294010752,-1.06341561328401,-5.70028803457848,-5.16987651266365,-10.595514362517,0.168672444074595,-11.873656067719,-6.59201722515057,5.68271606438623,3.09637567526347,2.33412007632024,12.810959565455,16.738012770723,9.78778702666208,7.88110427844832,21.6456117666284,18.2127331086444,-7.49244203818252,NA,4.99325249386843,7.91650370201544,-0.224787191002381
"NRX2018_90",359,5679,5.49000001,3.22000001,1.15000001,0.97000001,0.42000001,0.08000001,5.65000001,1.42000001,0.18000001,0.10000001,0.07000001,0.03000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.17000015,0,0,0,0,23.17000015,0.47000001,1.69000001,2.23000001,0.50000002,2.12000002,8.71000002,0.10000002,0.28000002,7.07000002,4.39000003,11.33000006,7.45000006,0.243849804636277,0.0612861459131238,0,0.00776866676023738,0.00431592616972857,0,0.00302114844828777,0.00129477815303337,0,0.236944323455259,0.138972809199572,0,0.0496331464201566,0.0418644800915118,0,0.0181268885317638,0.00345274102210137,0,0.0962451443920254,0.072939145406091,0.0202848514008318,0,NA,1,NA,0.811710677814671,0.757847534718172,NA,NA,0.189469141198948,0.192628346152298,0.256725146902295,0.435515872967648,0.449695121153006,0.458092344093087,0.327480757958032,0.434298958355402,0.311514863973945,0,-0.173034533234667,0.065957733965667,0.380367209190573,0.268939394814624,0.309904154569302,0.369690011780275,0.200848657140456,0.294043093044251,0.166791324233079,0,0.154952077284651,0.154952077284651,NA,NA,4.18409513971345,-0.495994129922833,-4.97842687243919,-4.4646140075893,-9.65408183463826,0.728952151346803,-10.5009441532739,-6.1725549908439,6.02912282052406,4.62610707248959,2.85630558480596,13.479067792151,16.7729952879996,11.1971275580648,8.48250489674316,23.5518775339758,20.2130772878307,-7.14217956289051,NA,5.20339543530238,9.14810177555734,-0.178790726065353
